timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614543460348,308,homepage,308,Permanent Redirect,JPetstore 1-1,text,true,,399,550,1,1,http://petstore.octoperf.com/actions/Catalog.action,304,0,241
1614543460210,308,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,399,550,1,1,null,304,179,241
1614543461282,37,signinForm,308,Permanent Redirect,JPetstore 1-1,text,true,,410,791,1,1,http://petstore.octoperf.com/actions/Account.action?signonForm,37,0,0
1614543460697,37,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,410,791,1,1,null,37,590,0
1614543461429,41,viewCatalog,308,Permanent Redirect,JPetstore 1-1,text,true,,399,818,1,1,http://petstore.octoperf.com/actions/Catalog.action,40,0,0
1614543462475,41,signinAccount,308,Permanent Redirect,JPetstore 1-1,text,true,,399,1001,1,1,http://petstore.octoperf.com/actions/Account.action,41,0,0
1614543461324,82,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-1,,true,,798,1819,1,1,null,81,1111,0
1614543466196,94,homepage,308,Permanent Redirect,JPetstore 1-2,text,true,,399,550,2,2,http://petstore.octoperf.com/actions/Catalog.action,94,0,48
1614543466194,94,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,399,550,2,2,null,94,3,48
1614543466353,46,viewCategory,308,Permanent Redirect,JPetstore 1-1,text,true,,428,809,2,2,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,46,0,0
1614543462517,46,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,428,809,2,2,null,46,3837,0
1614543466873,43,signinForm,308,Permanent Redirect,JPetstore 1-2,text,true,,410,791,2,2,http://petstore.octoperf.com/actions/Account.action?signonForm,43,0,0
1614543466291,43,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,410,791,2,2,null,43,583,0
1614543467021,38,viewCatalog,308,Permanent Redirect,JPetstore 1-2,text,true,,399,818,2,2,http://petstore.octoperf.com/actions/Catalog.action,38,0,0
1614543468063,39,signinAccount,308,Permanent Redirect,JPetstore 1-2,text,true,,399,1001,2,2,http://petstore.octoperf.com/actions/Account.action,39,0,0
1614543466917,77,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-2,,true,,798,1819,2,2,null,77,1109,0
1614543471289,42,viewProduct,308,Permanent Redirect,JPetstore 1-1,text,true,,430,841,2,2,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,42,0,0
1614543466401,42,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,430,841,2,2,null,42,4888,0
1614543471938,41,viewCategory,308,Permanent Redirect,JPetstore 1-2,text,true,,428,809,2,2,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,41,0,0
1614543468103,41,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,428,809,2,2,null,41,3836,0
1614543472186,78,homepage,308,Permanent Redirect,JPetstore 1-3,text,true,,399,550,3,3,http://petstore.octoperf.com/actions/Catalog.action,78,0,37
1614543472185,78,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,399,550,3,3,null,78,1,37
1614543472846,36,signinForm,308,Permanent Redirect,JPetstore 1-3,text,true,,410,791,3,3,http://petstore.octoperf.com/actions/Account.action?signonForm,36,0,0
1614543472264,36,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,410,791,3,3,null,36,583,0
1614543472986,37,viewCatalog,308,Permanent Redirect,JPetstore 1-3,text,true,,399,818,3,3,http://petstore.octoperf.com/actions/Catalog.action,37,0,0
1614543474025,38,signinAccount,308,Permanent Redirect,JPetstore 1-3,text,true,,399,1001,3,3,http://petstore.octoperf.com/actions/Account.action,38,0,0
1614543472883,75,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-3,,true,,798,1819,3,3,null,75,1105,0
1614543475729,39,addItemToCart,308,Permanent Redirect,JPetstore 1-1,text,true,,430,843,3,3,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,39,0,0
1614543476868,43,viewProduct,308,Permanent Redirect,JPetstore 1-2,text,true,,430,841,3,3,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,43,0,0
1614543471980,43,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,430,841,3,3,null,43,4888,0
1614543477902,41,viewCategory,308,Permanent Redirect,JPetstore 1-3,text,true,,428,809,3,3,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,41,0,0
1614543474064,41,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,428,809,3,3,null,41,3837,0
1614543478184,76,homepage,308,Permanent Redirect,JPetstore 1-4,text,true,,399,550,4,4,http://petstore.octoperf.com/actions/Catalog.action,76,0,38
1614543478183,76,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-4,,true,,399,550,4,4,null,76,1,38
1614543478574,41,newOrderForm,308,Permanent Redirect,JPetstore 1-1,text,true,,410,823,4,4,http://petstore.octoperf.com/actions/Order.action?newOrderForm,41,0,0
1614543478840,34,signinForm,308,Permanent Redirect,JPetstore 1-4,text,true,,410,791,4,4,http://petstore.octoperf.com/actions/Account.action?signonForm,34,0,0
1614543478260,34,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-4,,true,,410,791,4,4,null,34,581,0
1614543478979,35,viewCatalog,308,Permanent Redirect,JPetstore 1-4,text,true,,399,818,4,4,http://petstore.octoperf.com/actions/Catalog.action,35,0,0
1614543480016,38,signinAccount,308,Permanent Redirect,JPetstore 1-4,text,true,,399,1001,4,4,http://petstore.octoperf.com/actions/Account.action,38,0,0
1614543478875,73,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-4,,true,,798,1819,4,4,null,73,1119,0
1614543480682,41,setBillingInfo,308,Permanent Redirect,JPetstore 1-1,text,true,,397,1268,4,4,http://petstore.octoperf.com/actions/Order.action,41,0,0
1614543481306,42,addItemToCart,308,Permanent Redirect,JPetstore 1-2,text,true,,430,843,4,4,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,42,0,0
1614543482830,41,viewProduct,308,Permanent Redirect,JPetstore 1-3,text,true,,430,841,4,4,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,41,0,0
1614543477944,41,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,430,841,4,4,null,41,4888,0
1614543483717,41,confirmOrder,308,Permanent Redirect,JPetstore 1-1,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,4,4,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,40,0,0
1614543471332,162,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-1,,false,,1658,3734,4,4,null,161,12265,0
1614543483902,44,viewCategory,308,Permanent Redirect,JPetstore 1-4,text,true,,428,809,4,4,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,44,0,0
1614543480067,44,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-4,,true,,428,809,4,4,null,44,3837,0
1614543484156,38,newOrderForm,308,Permanent Redirect,JPetstore 1-2,text,true,,410,823,5,5,http://petstore.octoperf.com/actions/Order.action?newOrderForm,38,0,0
1614543484187,83,homepage,308,Permanent Redirect,JPetstore 1-5,text,true,,399,550,5,5,http://petstore.octoperf.com/actions/Catalog.action,83,0,42
1614543484184,83,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-5,,true,,399,550,5,5,null,83,5,42
1614543484858,40,signinForm,308,Permanent Redirect,JPetstore 1-5,text,true,,410,791,5,5,http://petstore.octoperf.com/actions/Account.action?signonForm,39,0,0
1614543484272,40,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-5,,true,,410,791,5,5,null,39,587,0
1614543485004,36,viewCatalog,308,Permanent Redirect,JPetstore 1-5,text,true,,399,818,5,5,http://petstore.octoperf.com/actions/Catalog.action,36,0,0
1614543486042,40,signinAccount,308,Permanent Redirect,JPetstore 1-5,text,true,,399,1001,5,5,http://petstore.octoperf.com/actions/Account.action,40,0,0
1614543484899,76,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-5,,true,,798,1819,5,5,null,76,1108,0
1614543486264,78,setBillingInfo,308,Permanent Redirect,JPetstore 1-2,text,true,,397,1268,5,5,http://petstore.octoperf.com/actions/Order.action,78,0,0
1614543487185,41,signOff,308,Permanent Redirect,JPetstore 1-1,text,true,,407,811,5,5,http://petstore.octoperf.com/actions/Account.action?signoff,41,0,0
1614543487268,40,addItemToCart,308,Permanent Redirect,JPetstore 1-3,text,true,,430,843,5,5,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,40,0,0
1614543487313,44,viewCatalog,308,Permanent Redirect,JPetstore 1-1,text,true,,399,798,5,5,http://petstore.octoperf.com/actions/Catalog.action,42,0,0
1614543483759,85,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-1,,true,,806,1609,5,5,null,83,3514,0
1614543487359,79,homepage,308,Permanent Redirect,JPetstore 1-1,text,true,,399,550,5,5,http://petstore.octoperf.com/actions/Catalog.action,79,0,40
1614543487358,79,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,399,550,5,5,null,79,1,40
1614543488019,43,signinForm,308,Permanent Redirect,JPetstore 1-1,text,true,,410,791,5,5,http://petstore.octoperf.com/actions/Account.action?signonForm,42,0,0
1614543487438,43,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,410,791,5,5,null,42,581,0
1614543488167,37,viewCatalog,308,Permanent Redirect,JPetstore 1-1,text,true,,399,818,5,5,http://petstore.octoperf.com/actions/Catalog.action,37,0,0
1614543488836,41,viewProduct,308,Permanent Redirect,JPetstore 1-4,text,true,,430,841,5,5,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,41,0,0
1614543483947,41,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-4,,true,,430,841,5,5,null,41,4889,0
1614543489208,38,signinAccount,308,Permanent Redirect,JPetstore 1-1,text,true,,399,1001,5,5,http://petstore.octoperf.com/actions/Account.action,38,0,0
1614543488062,75,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-1,,true,,798,1819,5,5,null,75,1110,0
1614543489342,39,confirmOrder,308,Permanent Redirect,JPetstore 1-2,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,5,5,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,38,0,0
1614543476912,197,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-2,,false,,1658,3734,5,5,null,196,12273,0
1614543489920,49,viewCategory,308,Permanent Redirect,JPetstore 1-5,text,true,,428,809,5,5,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,49,0,0
1614543486083,49,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-5,,true,,428,809,5,5,null,49,3838,0
1614543490113,54,newOrderForm,308,Permanent Redirect,JPetstore 1-3,text,true,,410,823,5,5,http://petstore.octoperf.com/actions/Order.action?newOrderForm,54,0,0
1614543490186,79,homepage,308,Permanent Redirect,JPetstore 1-6,text,true,,399,550,6,6,http://petstore.octoperf.com/actions/Catalog.action,79,0,44
1614543490185,79,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,399,550,6,6,null,79,2,44
1614543490849,39,signinForm,308,Permanent Redirect,JPetstore 1-6,text,true,,410,791,6,6,http://petstore.octoperf.com/actions/Account.action?signonForm,38,0,0
1614543490267,39,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,410,791,6,6,null,38,582,0
1614543490993,35,viewCatalog,308,Permanent Redirect,JPetstore 1-6,text,true,,399,818,6,6,http://petstore.octoperf.com/actions/Catalog.action,35,0,0
1614543492033,38,signinAccount,308,Permanent Redirect,JPetstore 1-6,text,true,,399,1001,6,6,http://petstore.octoperf.com/actions/Account.action,38,0,0
1614543490888,73,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-6,,true,,798,1819,6,6,null,73,1111,0
1614543492236,38,setBillingInfo,308,Permanent Redirect,JPetstore 1-3,text,true,,397,1268,6,6,http://petstore.octoperf.com/actions/Order.action,37,0,0
1614543492805,39,signOff,308,Permanent Redirect,JPetstore 1-2,text,true,,407,811,6,6,http://petstore.octoperf.com/actions/Account.action?signoff,39,0,0
1614543492930,39,viewCatalog,308,Permanent Redirect,JPetstore 1-2,text,true,,399,798,6,6,http://petstore.octoperf.com/actions/Catalog.action,39,0,0
1614543489381,78,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-2,,true,,806,1609,6,6,null,78,3509,0
1614543492970,83,homepage,308,Permanent Redirect,JPetstore 1-2,text,true,,399,550,6,6,http://petstore.octoperf.com/actions/Catalog.action,83,0,41
1614543492970,83,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,399,550,6,6,null,83,0,41
1614543493085,38,viewCategory,308,Permanent Redirect,JPetstore 1-1,text,true,,428,809,6,6,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,38,0,0
1614543489247,38,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,428,809,6,6,null,38,3837,0
1614543493272,38,addItemToCart,308,Permanent Redirect,JPetstore 1-4,text,true,,430,843,6,6,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,38,0,0
1614543493636,43,signinForm,308,Permanent Redirect,JPetstore 1-2,text,true,,410,791,6,6,http://petstore.octoperf.com/actions/Account.action?signonForm,42,0,0
1614543493053,43,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,410,791,6,6,null,42,583,0
1614543493785,38,viewCatalog,308,Permanent Redirect,JPetstore 1-2,text,true,,399,818,6,6,http://petstore.octoperf.com/actions/Catalog.action,38,0,0
1614543494827,47,signinAccount,308,Permanent Redirect,JPetstore 1-2,text,true,,399,1001,6,6,http://petstore.octoperf.com/actions/Account.action,47,0,0
1614543493679,85,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-2,,true,,798,1819,6,6,null,85,1111,0
1614543494856,42,viewProduct,308,Permanent Redirect,JPetstore 1-5,text,true,,430,841,6,6,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,42,0,0
1614543489970,42,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-5,,true,,430,841,6,6,null,42,4885,0
1614543495270,48,confirmOrder,308,Permanent Redirect,JPetstore 1-3,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,6,6,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,48,0,0
1614543482873,180,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-3,,false,,1658,3734,6,6,null,179,12264,0
1614543495907,38,viewCategory,308,Permanent Redirect,JPetstore 1-6,text,true,,428,809,6,6,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,38,0,0
1614543492072,38,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,428,809,6,6,null,38,3836,0
1614543496116,78,newOrderForm,308,Permanent Redirect,JPetstore 1-4,text,true,,410,823,7,7,http://petstore.octoperf.com/actions/Order.action?newOrderForm,78,0,0
1614543496188,82,homepage,308,Permanent Redirect,JPetstore 1-7,text,true,,399,550,7,7,http://petstore.octoperf.com/actions/Catalog.action,82,0,39
1614543496186,82,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-7,,true,,399,550,7,7,null,82,3,39
1614543496853,37,signinForm,308,Permanent Redirect,JPetstore 1-7,text,true,,410,791,7,7,http://petstore.octoperf.com/actions/Account.action?signonForm,37,0,0
1614543496271,37,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-7,,true,,410,791,7,7,null,37,582,0
1614543496995,38,viewCatalog,308,Permanent Redirect,JPetstore 1-7,text,true,,399,818,7,7,http://petstore.octoperf.com/actions/Catalog.action,38,0,0
1614543498011,38,viewProduct,308,Permanent Redirect,JPetstore 1-1,text,true,,430,841,7,7,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,38,0,0
1614543493123,38,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-1,,true,,430,841,7,7,null,38,4889,0
1614543498034,51,signinAccount,308,Permanent Redirect,JPetstore 1-7,text,true,,399,1001,7,7,http://petstore.octoperf.com/actions/Account.action,51,0,0
1614543496890,89,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-7,,true,,798,1819,7,7,null,89,1107,0
1614543498260,56,setBillingInfo,308,Permanent Redirect,JPetstore 1-4,text,true,,397,1268,7,7,http://petstore.octoperf.com/actions/Order.action,56,0,0
1614543498713,50,viewCategory,308,Permanent Redirect,JPetstore 1-2,text,true,,428,809,7,7,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,49,0,0
1614543494875,50,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,428,809,7,7,null,49,3838,0
1614543498741,39,signOff,308,Permanent Redirect,JPetstore 1-3,text,true,,407,811,7,7,http://petstore.octoperf.com/actions/Account.action?signoff,38,0,0
1614543498867,40,viewCatalog,308,Permanent Redirect,JPetstore 1-3,text,true,,399,798,7,7,http://petstore.octoperf.com/actions/Catalog.action,39,0,0
1614543495319,79,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-3,,true,,806,1609,7,7,null,77,3509,0
1614543498908,84,homepage,308,Permanent Redirect,JPetstore 1-3,text,true,,399,550,7,7,http://petstore.octoperf.com/actions/Catalog.action,84,0,35
1614543498908,84,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,399,550,7,7,null,84,1,35
1614543499294,49,addItemToCart,308,Permanent Redirect,JPetstore 1-5,text,true,,430,843,7,7,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,49,0,0
1614543499577,38,signinForm,308,Permanent Redirect,JPetstore 1-3,text,true,,410,791,7,7,http://petstore.octoperf.com/actions/Account.action?signonForm,38,0,0
1614543498993,38,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,410,791,7,7,null,38,584,0
1614543499718,32,viewCatalog,308,Permanent Redirect,JPetstore 1-3,text,true,,399,818,7,7,http://petstore.octoperf.com/actions/Catalog.action,31,0,0
1614543500752,38,signinAccount,308,Permanent Redirect,JPetstore 1-3,text,true,,399,1001,7,7,http://petstore.octoperf.com/actions/Account.action,38,0,0
1614543499616,70,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-3,,true,,798,1819,7,7,null,69,1105,0
1614543500832,45,viewProduct,308,Permanent Redirect,JPetstore 1-6,text,true,,430,841,7,7,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,45,0,0
1614543495946,45,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-6,,true,,430,841,7,7,null,45,4887,0
1614543501314,44,confirmOrder,308,Permanent Redirect,JPetstore 1-4,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,7,7,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,44,0,0
1614543488877,216,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-4,,false,,1658,3734,7,7,null,216,12264,0
1614543501922,39,viewCategory,308,Permanent Redirect,JPetstore 1-7,text,true,,428,809,7,7,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,39,0,0
1614543498086,39,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-7,,true,,428,809,7,7,null,39,3836,0
1614543502150,47,newOrderForm,308,Permanent Redirect,JPetstore 1-5,text,true,,410,823,8,8,http://petstore.octoperf.com/actions/Order.action?newOrderForm,47,0,0
1614543502188,74,homepage,308,Permanent Redirect,JPetstore 1-8,text,true,,399,550,8,8,http://petstore.octoperf.com/actions/Catalog.action,74,0,39
1614543502186,74,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-8,,true,,399,550,8,8,null,74,2,39
1614543502445,44,addItemToCart,308,Permanent Redirect,JPetstore 1-1,text,true,,430,843,8,8,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,44,0,0
1614543502845,35,signinForm,308,Permanent Redirect,JPetstore 1-8,text,true,,410,791,8,8,http://petstore.octoperf.com/actions/Account.action?signonForm,35,0,0
1614543502263,35,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-8,,true,,410,791,8,8,null,35,582,0
1614543502986,33,viewCatalog,308,Permanent Redirect,JPetstore 1-8,text,true,,399,818,8,8,http://petstore.octoperf.com/actions/Catalog.action,33,0,0
1614543503650,40,viewProduct,308,Permanent Redirect,JPetstore 1-2,text,true,,430,841,8,8,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,40,0,0
1614543498763,40,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-2,,true,,430,841,8,8,null,40,4887,0
1614543504021,35,signinAccount,308,Permanent Redirect,JPetstore 1-8,text,true,,399,1001,8,8,http://petstore.octoperf.com/actions/Account.action,35,0,0
1614543502880,68,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-8,,true,,798,1819,8,8,null,68,1109,0
1614543504265,39,setBillingInfo,308,Permanent Redirect,JPetstore 1-5,text,true,,397,1268,8,8,http://petstore.octoperf.com/actions/Order.action,39,0,0
1614543504627,37,viewCategory,308,Permanent Redirect,JPetstore 1-3,text,true,,428,809,8,8,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,37,0,0
1614543500791,37,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,428,809,8,8,null,37,3837,0
1614543504782,36,signOff,308,Permanent Redirect,JPetstore 1-4,text,true,,407,811,8,8,http://petstore.octoperf.com/actions/Account.action?signoff,36,0,0
1614543504905,35,viewCatalog,308,Permanent Redirect,JPetstore 1-4,text,true,,399,798,8,8,http://petstore.octoperf.com/actions/Catalog.action,35,0,0
1614543501359,71,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-4,,true,,806,1609,8,8,null,71,3511,0
1614543504941,81,homepage,308,Permanent Redirect,JPetstore 1-4,text,true,,399,550,8,8,http://petstore.octoperf.com/actions/Catalog.action,81,0,41
1614543504941,81,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-4,,true,,399,550,8,8,null,81,1,41
1614543505273,41,addItemToCart,308,Permanent Redirect,JPetstore 1-6,text,true,,430,843,8,8,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,41,0,0
1614543505297,44,newOrderForm,308,Permanent Redirect,JPetstore 1-1,text,true,,410,823,8,8,http://petstore.octoperf.com/actions/Order.action?newOrderForm,44,0,0
1614543505606,37,signinForm,308,Permanent Redirect,JPetstore 1-4,text,true,,410,791,8,8,http://petstore.octoperf.com/actions/Account.action?signonForm,37,0,0
1614543505023,37,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-4,,true,,410,791,8,8,null,37,584,0
1614543505750,39,viewCatalog,308,Permanent Redirect,JPetstore 1-4,text,true,,399,818,8,8,http://petstore.octoperf.com/actions/Catalog.action,39,0,0
1614543506790,37,signinAccount,308,Permanent Redirect,JPetstore 1-4,text,true,,399,1001,8,8,http://petstore.octoperf.com/actions/Account.action,37,0,0
1614543505644,76,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-4,,true,,798,1819,8,8,null,76,1108,0
1614543506849,41,viewProduct,308,Permanent Redirect,JPetstore 1-7,text,true,,430,841,8,8,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,40,0,0
1614543501962,41,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-7,,true,,430,841,8,8,null,40,4887,0
1614543507302,42,confirmOrder,308,Permanent Redirect,JPetstore 1-5,text,false,"Test failed: text expected to contain /Thank you, your order has been submitted\./",421,800,8,8,http://petstore.octoperf.com/actions/Order.action?newOrder&confirmed=true,42,0,0
1614543494898,177,AddToCart,,"Number of samples in transaction : 4, number of failing samples : 1",JPetstore 1-5,,false,,1658,3734,8,8,null,177,12269,0
1614543507406,40,setBillingInfo,308,Permanent Redirect,JPetstore 1-1,text,true,,397,1268,8,8,http://petstore.octoperf.com/actions/Order.action,40,0,0
1614543507890,44,viewCategory,308,Permanent Redirect,JPetstore 1-8,text,true,,428,809,8,8,http://petstore.octoperf.com/actions/Catalog.action?viewCategory&categoryId=DOGS,44,0,0
1614543504057,44,ViewCategory,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-8,,true,,428,809,8,8,null,44,3834,0
1614543508087,47,addItemToCart,308,Permanent Redirect,JPetstore 1-2,text,true,,430,843,8,8,http://petstore.octoperf.com/actions/Cart.action?addItemToCart&workingItemId=EST-6,47,0,0
1614543508121,46,newOrderForm,308,Permanent Redirect,JPetstore 1-6,text,true,,410,823,8,8,http://petstore.octoperf.com/actions/Order.action?newOrderForm,46,0,0
1614543508186,88,homepage,308,Permanent Redirect,JPetstore 1-9,text,true,,399,550,9,9,http://petstore.octoperf.com/actions/Catalog.action,88,0,43
1614543508185,88,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-9,,true,,399,550,9,9,null,88,1,43
1614543508857,37,signinForm,308,Permanent Redirect,JPetstore 1-9,text,true,,410,791,9,9,http://petstore.octoperf.com/actions/Account.action?signonForm,37,0,0
1614543508274,37,Login page,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-9,,true,,410,791,9,9,null,37,583,0
1614543508996,30,viewCatalog,308,Permanent Redirect,JPetstore 1-9,text,true,,399,818,9,9,http://petstore.octoperf.com/actions/Catalog.action,30,0,0
1614543509551,39,viewProduct,308,Permanent Redirect,JPetstore 1-3,text,true,,430,841,9,9,http://petstore.octoperf.com/actions/Catalog.action?viewProduct&productId=K9-BD-01,39,0,0
1614543504665,39,ViewProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",JPetstore 1-3,,true,,430,841,9,9,null,39,4886,0
1614543510032,36,signinAccount,308,Permanent Redirect,JPetstore 1-9,text,true,,399,1001,9,9,http://petstore.octoperf.com/actions/Account.action,36,0,0
1614543508894,66,Signin,200,"Number of samples in transaction : 2, number of failing samples : 0",JPetstore 1-9,,true,,798,1819,9,9,null,66,1110,0
1614543510236,92,setBillingInfo,308,Permanent Redirect,JPetstore 1-6,text,true,,397,1268,9,9,http://petstore.octoperf.com/actions/Order.action,92,0,0
